scanindex,rettime,mz,intensity,organism,isotope,condition
508,3.788,469.3136,1787,RLUS1353,12,GLU-4
509,3.795,432.2368,1679,RLUS1353,12,GLU-4
509,3.795,432.2907,1956,RLUS1353,12,GLU-4
509,3.795,433.2455,412,RLUS1353,12,GLU-4
509,3.795,433.2875,446,RLUS1353,12,GLU-4
509,3.795,434.261,117,RLUS1353,12,GLU-4
509,3.795,434.2936,106,RLUS1353,12,GLU-4
509,3.795,435.1646,361,RLUS1353,12,GLU-4
509,3.795,437.1596,254,RLUS1353,12,GLU-4
509,3.795,448.2831,274,RLUS1353,12,GLU-4
509,3.795,449.2921,175,RLUS1353,12,GLU-4
509,3.795,450.301,17520,RLUS1353,12,GLU-4
509,3.795,451.3043,5465,RLUS1353,12,GLU-4
509,3.795,452.3094,854,RLUS1353,12,GLU-4
509,3.795,453.3051,128,RLUS1353,12,GLU-4
509,3.795,456.2656,168,RLUS1353,12,GLU-4
509,3.795,460.2367,350,RLUS1353,12,GLU-4
509,3.795,464.3192,270,RLUS1353,12,GLU-4
509,3.795,465.3119,103,RLUS1353,12,GLU-4
509,3.795,466.2914,895,RLUS1353,12,GLU-4
509,3.795,468.3122,6197,RLUS1353,12,GLU-4
509,3.795,469.3117,1873,RLUS1353,12,GLU-4
509,3.795,470.089,110,RLUS1353,12,GLU-4
510,3.803,432.24,1818,RLUS1353,12,GLU-4
510,3.803,432.2894,1725,RLUS1353,12,GLU-4
510,3.803,433.239,458,RLUS1353,12,GLU-4
510,3.803,433.2902,688,RLUS1353,12,GLU-4
510,3.803,434.2472,203,RLUS1353,12,GLU-4
510,3.803,434.2926,136,RLUS1353,12,GLU-4
510,3.803,435.1644,172,RLUS1353,12,GLU-4
510,3.803,436.1624,100,RLUS1353,12,GLU-4
510,3.803,436.245,218,RLUS1353,12,GLU-4
510,3.803,437.1664,122,RLUS1353,12,GLU-4
510,3.803,447.0912,114,RLUS1353,12,GLU-4
510,3.803,448.2711,468,RLUS1353,12,GLU-4
510,3.803,449.1388,102,RLUS1353,12,GLU-4
510,3.803,449.2836,113,RLUS1353,12,GLU-4
510,3.803,450.3003,16000,RLUS1353,12,GLU-4
510,3.803,451.303,4666,RLUS1353,12,GLU-4
510,3.803,452.305,907,RLUS1353,12,GLU-4
510,3.803,453.2553,111,RLUS1353,12,GLU-4
510,3.803,456.2842,131,RLUS1353,12,GLU-4
510,3.803,458.196,138,RLUS1353,12,GLU-4
510,3.803,460.2506,108,RLUS1353,12,GLU-4
510,3.803,463.2762,127,RLUS1353,12,GLU-4
510,3.803,464.308,260,RLUS1353,12,GLU-4
510,3.803,466.293,793,RLUS1353,12,GLU-4
510,3.803,467.3016,284,RLUS1353,12,GLU-4
510,3.803,468.3118,4827,RLUS1353,12,GLU-4
510,3.803,469.3162,2246,RLUS1353,12,GLU-4
511,3.81,432.2364,898,RLUS1353,12,GLU-4
511,3.81,432.2913,1421,RLUS1353,12,GLU-4
511,3.81,433.2426,511,RLUS1353,12,GLU-4
511,3.81,433.2921,539,RLUS1353,12,GLU-4
511,3.81,434.238,159,RLUS1353,12,GLU-4
511,3.81,434.2794,137,RLUS1353,12,GLU-4
511,3.81,435.1674,123,RLUS1353,12,GLU-4
511,3.81,437.1691,143,RLUS1353,12,GLU-4
511,3.81,446.217,149,RLUS1353,12,GLU-4
511,3.81,448.2862,203,RLUS1353,12,GLU-4
511,3.81,449.2859,234,RLUS1353,12,GLU-4
511,3.81,450.2993,13555,RLUS1353,12,GLU-4
511,3.81,451.3042,4537,RLUS1353,12,GLU-4
511,3.81,452.3025,756,RLUS1353,12,GLU-4
511,3.81,456.2713,316,RLUS1353,12,GLU-4
511,3.81,464.3083,167,RLUS1353,12,GLU-4
511,3.81,466.2934,712,RLUS1353,12,GLU-4
511,3.81,467.2951,313,RLUS1353,12,GLU-4
511,3.81,468.3115,4092,RLUS1353,12,GLU-4
511,3.81,469.3129,1295,RLUS1353,12,GLU-4
512,3.817,432.2404,1395,RLUS1353,12,GLU-4
512,3.817,432.2872,2031,RLUS1353,12,GLU-4
512,3.817,433.0596,137,RLUS1353,12,GLU-4
512,3.817,433.2374,353,RLUS1353,12,GLU-4
512,3.817,433.2964,581,RLUS1353,12,GLU-4
512,3.817,435.1646,200,RLUS1353,12,GLU-4
512,3.817,436.1666,183,RLUS1353,12,GLU-4
512,3.817,436.256,222,RLUS1353,12,GLU-4
512,3.817,443.089,141,RLUS1353,12,GLU-4
512,3.817,448.2828,607,RLUS1353,12,GLU-4
512,3.817,449.292,144,RLUS1353,12,GLU-4
512,3.817,450.3006,16191,RLUS1353,12,GLU-4
512,3.817,451.3037,4085,RLUS1353,12,GLU-4
512,3.817,452.3022,889,RLUS1353,12,GLU-4
512,3.817,453.2776,111,RLUS1353,12,GLU-4
512,3.817,453.3118,201,RLUS1353,12,GLU-4
512,3.817,456.2626,132,RLUS1353,12,GLU-4
512,3.817,457.2704,203,RLUS1353,12,GLU-4
512,3.817,460.2294,156,RLUS1353,12,GLU-4
512,3.817,461.2453,135,RLUS1353,12,GLU-4
512,3.817,464.2696,112,RLUS1353,12,GLU-4
512,3.817,464.3009,236,RLUS1353,12,GLU-4
512,3.817,465.3264,112,RLUS1353,12,GLU-4
512,3.817,466.2937,971,RLUS1353,12,GLU-4
512,3.817,467.2974,378,RLUS1353,12,GLU-4
512,3.817,468.3076,4056,RLUS1353,12,GLU-4
512,3.817,469.3133,1263,RLUS1353,12,GLU-4
